label,Tweet
1,masya allah serang israel sudah membabibuta ke negara palestina saya minta negara muslim dunia seru dan kecam serang israel ke palestina
2,bentar lagi juga kelar itu hamas berat bos perang lawan israel apalagi cuma sendiri yang makin banyak korban rakyat sipil sama kepala batu ngapain di urusin palestina dan israel harus lihat nenek moyang bahwa sungguh mereka itu saudara
0,satu satu hal yang saya anggap benar dari bicara lord rangga sasana adalah konflik israel palestina bukan perang agama
2,enggak akan selesai konflik negara sebut dengan cara apa indonesia susah payah bantu palestina enggak akan redam konflik sebut enggak pengaruh dukung indonesia ke palestina bagi israel buang waktu saja indonesia sibuk ngurusin palestina
1,sengaconya lord rangga statemen tentang konflik palestina-israel masuk akal mereka harus runding damai lalu masuk uni eropa karena kalau masuk timur tengah pasti negara jazirah arab gak mau
0,kasihan palestina yang perang hamas dan israel kenapa yang di singgung palestina hamas itu teroris memang presiden lupa ya kalau dia sendiri benci teroris
1,perintah harus turut hadir atas isu yang kembang di masyarakat indonesia tentang konflik yang jadi antara israel dan palestina cara ilmiah dan prinsip internasional
1,nanti kalau rudal sudah habis baru deh minta gencat senjata begitu negeri khayangan dan banyak oknum yang nikmat hasil donasi yang jual derita saudara hidup ustad harley davidson
1,bebas palestina freepalastine
0,korban bodoh bahwa konflik politik israel-palestina jadi olah konflik agama
0,gencat senjata adalah syarat untuk tidak acau al-aqsa dan tidak serang kawasan sheikh jarrah dan ia hanya gencat senjata yang rapuh dan sementara sumber gazanow
1,ayo dukung perintah indonesia bantu palestina supaya jadi negara yang merdeka bukan dengan donasi karena itu hanya manja sebab warga negara sendiri masih butuh perhati timpang begini kurang lebih seperti di palestina suriah dan negara konflik lain
1,ya allah yang maha hidup yang maha kekal abadi menang dan bebas gaza alaqsa palestina allahu akbar
1,anda panjat sosial kita bagai manusia pasti akan bantu palestina yang tindas dengan alas manusia tapi buat geng anda ini momen yang pas untuk ambil untung demi partai anda dengan guna agama padahal semua tahu konflik sana bukan perang agama miris
1,ya allah lindung dan kuat kaum muslimin di palestina ya allah lindung baitul maqdis ya allah bebas cara tuntas tanah palestina dari jajah zionis israel la natullah alaih
0,mari kita doa sama atas nama manusia moga konflik ini segera reda palestina israel jerussalem
0,pihak yang paling musuh dan anggap teroris oleh usa adalah isis dalam konflik palestina israel
2,apa hubung tes bangsa dengan konflik israel palestina tes bangsa itu tes jiwa nasionalisme cinta indonesia nkri bukan cinta palestina kalau bego jangan di umbar
0,jadi nampak bahwa konflik palestina-israel ini bukan karena agama
0,jadi nampak bahwa konflik palestina-israel ini bukan karena agama tetapi kuasa tanah dan jahat atas manusia
1,masa gencat senjata atau janji damai gak melulu tiap detik perang terus kenapa yang lihat cuma situasi sekarang padahal masih sempet wawancara di tv makan foto cengar-cengir
1,dan perlu paham juga netizen yang usaha lurus paham bahwa konflik israel-palestina bukan konflik agama gak arti bela israel dan yahudi lurus paham yang salah kena konflik palestina-israel gak arti pro israel
2,kritik pak am hendropriyono jelas konflik palestina israel bukan urus masyarakat indonesia dalam paham saya urus konflik ini urus politik luar negeri yang jalan negara bagi pks hti masyarakat harus libat banyak ekses entah apa maksud
2,politik identitas manfaat konflik israel palestina untuk galang solidaritas sungguh sesat cara main mental teroris hamas
1,saya sepakat bahwa saat ini rakyat palestina perlu bantu atas nama manusia
1,saya sepakat bahwa saat ini rakyat palestina perlu bantu atas nama manusia tetapi jangan giring opini mana kesana kesini statemen komentar dunia maya tidak efek kita tidak bisa campur konflik internal negara lain selain tekan politik
2,israel agresor laknatullah hamas biadab tega korban wanita dan anak bagai tameng sementara para petinggi hamas hidup mewah pihak yang guna konflik palestina israel demi untung pribadi kelompok dalam bentuk apa hanya bedebah hati busuk
0,beberapa pihak di luar perintah justru sedang main politik masyarakat konflik israel-palestina ini sambil konflik masyarakat di situasi ini
0,beberapa pihak di luar perintah justru sedang main politik masyarakat konflik israel-palestina ini sambil konflik masyarakat di situasi ini kritik pak hendropriyono dapat konteks
0,dengan dukung konflik antara israel palestina bukan dukung industri senjata amerika gak yakin sih
2,bebas itu nista palestina babi
1,tuntut logis dan sesuai sama akar masalah tapi pasti akan tetap dinyinyirin kalau ngajak gencat senjata bilang sudah korban rakyat terus ngajak damai tapi kalau gak nawarin gencat senjata pun dinyinyirin manfaatin rakyat buat jadi tameng hidup gitu amat ya pro jajah
1,kita ke palestina itu seperti orang tua yang terlalu dukung yang dukung dukung dukung tapi gak bisa banyak support moral sudah bendung
2,seperti udang balik udang amerika ya israel ya sekutu ya mungkin dalam draft nya mungkin negara sekutu israel bisa intervensi langsung konflik negara dan pasti kita sudah tahu mereka pihak mana palestina akan seperti libya iraq makanya rusia cina
2,israel agresor laknatullah hamas biadab
2,senjata pamungkas kaum kadrun kayak bisa buat hadap konflik palestina vs israel
1,saya usul kepada perintah indonesia agar jadi sahabat bagi palestina dan israel supaya bisa jadi mediator konflik sana tidak mungkin indonesia anjur damai kepada israel sementara kita musuh kita hanya bisa usul damai jika kita juga damai dengan semua ini soal logika objektif
0,yaa saya tuju palestina vs israel itu bukan konflik agama akar masalah juga dari zaman tokoh pimpin bukan soal agama tapi yaa datang ngusir tuan rumah sambil nodong senjata si tuan rumah ngelawan dengan ala kadar nya si datang ngebantai tuan rumah dengan senjata pasu
1,saya rasa israel gerah karena media china terus terus berita serang israel ke gaza
0,kota ini jadi titik krusial konflik karena baik israel maupun palestina sama sama ingin jerusalem bagai ibu kota negara mereka sehingga kota ini jadi titik temu tiga agama yang dike
1,soal gin banyak orang orang di keliling aku yang kristen itu baik katolik maupun protestan rata rata lebih pro ke israel walaupun benar mereka gak paham paham banget kait konflik israel dan palestina
1,allahu akbar bebas palestina kirimtentaralawanisrael khilafahsolusipalestina
0,turut saya sudah gak usah ngurusin palestina
1,ajar dari konflik israel vs palestina yang rebut sengketa atas wilayah daerah yang kecil tidak luas apa guna milik wilayah daerah luas tapi tidak nikmat makmur akhir pergi tinggal daerah tsb ironi
1,dapat jendral tua tentang konflik palestina vs israel tidak benar nyata banyak yang gak tuju dan tidak dukung
2,palestina dan israel itu bukan urus yang punya mental kecut dan jilat jika anda rasa manusia yang junjung tinggi nilai manusia maka gerak punya harga diri bukan kacung bukan bangsat bukan buzzer adakan aksi manusia bukan sembunyi balik kumis
1,bebas palestina mari sama sama kita doa yang baik bagi palestina
2,palestina dan israel urus manusia bukan urus monyet
0,palestina dan israel itu tentang manusia jadi biar manusia aja yang peduli freepalestine
1,banyak orang indonesia hanya lihat satu sisi palestina dlm konflik palestina vs israel dan olah israel lawan islam padahal bukan konflik sebut bukan konflik agama dalam perang tiap laku pasti sama luka warga sipil di israel pun bnyak yang mati dan luka
1,harus kita kembang cara hidup sama yang jauh lebih baik dari pada orang belum kita namun nyata saat kita lihat apa yang jadi di palestina dan israel justru kita kecewa dengan adab hari ini
2,urus dulu dapur kita lalu urus dapur orang lain henti cari perhati di publik soal palestina dan israel di kampung sendiri orang asli papua saja manusia belum akhir
1,yang harus dukung itu adalah benar bukan karenaa satu server saja
1,jangan coba coba ikut campur soal palestina dan israel kalau tidak tahu sejarah mereka lebih baik atas indonesia yang mau pecah ikut ikut kayak negara arab yang pecah itu senang negara sendiri mau hancur tega nya mau urus negara orang nasib negara sendiri di ujung tanduk
1,hantam jangan kasih kendor alloh swt selalu sama hamas palestina doa dan semangat umat muslim lndonesia selalu harap pada illahi hamas palestina pasti menang dan bisa bebas tanah palestina semua itu harap umat moslem lndonesia
1,gue gak suka konflik dan tumpah darah
1,kalau memang mau damai dunia dari dua pihak kita ajak runding antara palestina dan israel indonesia bagai moderator nya jadi jangan dari pihak palestina saja aku yakin kok indonesia bisa dan cinta damai
2,sejarah dari dulu catat israel vs palestina sudah konflik mau dukung palestina gimana pun gak pernah damai konflik mereka dukung boleh goblok jangan
0,konflik israel vs palestina yang jauh di sana lihat lebih dekat tapi soal di depan mata lihat lebih jauh
1,sudah harus indonesia hubung dengan palestina dan israel supaya bisa jadi tengah mana bisa jadi tengah damai kalau hanya pilih satu negara sj
0,palestina dan israel bukan urus indonesia lain urus mereka bangsa arab dan yahudi urus indonesia adalah nasib kita
1,perang palestina dan israel itu bukan perang biasa tapi perang agama harus negara islam gabung bantu palestina supaya negara palestina merdeka
1,israel vs palestina perang bukan karena agama mereka perang karena teritorial jadi harus cerdas lihat konflik yang jadi sana
0,palestina dan israel kalau target sudah di capai dua belah pihak juga akan akhir sendiri gitu saja terus ulang ulang
1,konflik kurang tepat jajah dan tindas lebih tepat hidup palestina
1,asal usul konflik israel palestina nyata tidak sederhana yang bayang gak hanya batas konflik agama lebih dari itu
2,konflik israel paletina jadi ladang dagang temen saya sudah open po kaos palestina saja si bangke kwwkwkwkwkwk
1,sedih banget kalau lihat anak kecil yang derita gin moga konflik ini segera akhir apa saya harap yang baik untuk rakyat palestina mereka sudah terlalu lama derita
2,kadrun bisa eks lagi manfaat konflik israel palestina
2,turut koko pbb bisa saja damai palestina dan israel tetapi mungkin mereka juga tahu jika di damai akan cepat kiamat jadi di tarik-ulur
1,indonesia gerak ayo damai palestina-israel bebaskanpalestina
1,dengan ikut kembang konflik rakyat palestina vs negara israel main anggar proyek radikalisme dan terorisme khawatir masyarakat jadi cerdas dan paham kalau benar radikalisme dan terorisme adalah perilaku negara dengan aparat kuasa bukan rakyat
1,dari pada banyak omong kalau enggak bisa henti israel mending evakuasi duduk sipil dari gaza biar hamas dan israel perang sampai yang kalah jangan jadi konflik palestina jadi panggung sandiwara dunia
1,apakah kita paham bagaimana dunia internasional lihat konflik israel-palestina bagaimana solusi mereka kita hanya tau amerika mem-veto upaya pbb kutuk israel t
1,itu bukan konflik palestina vs israel tapi konflik hamas ikhwanul muslimin vs israel dukung jokowi bagai presiden ri tidak harus dukung hamas
2,mumpung lagi rame numpang cari simpati lewat konflik palestina dengan israel
0,harus masalah palestina sudah selesai tahun dengan merdeka karena ego agama jadi larut kasus palestina palestina dan israel ibarat abang adik yang tidak pernah akur cc
0,indonesia cinta damai moga damai di palestina dan israel klik untuk cerah
1,peperangan di dunia ini jadi karna ulah orang dan sangat untung mereka konflik israel palestina juga sama
0,kait gak ya dengan yang ngomong konflik israel dengan palestina gak urus dengan indonesia kata itu urus antara israil dengan palestina dan negara negara arab
1,baik media henti tulis kata konflik pada berita karena yang jadi di palestina adalah jajah
0,misi rahasia israel di balik serang udara tubi mereka yang hancur gedung utama di gaza
1,hanya orang yang berfikiran sempit yang kata masalah palestina dan israel adalah masalah agama mari kita lihat dengan sudut pandang yang beda israelterrorist freepalestin
0,negara lain sudah bondong siap bela palestina indonesia masih konflik sendiri apakah palestina harus bela apa enggak
1,kita terlalu terpa dengan berita konflik palestina-israel hingga lena bahwa di negeri kita masih bahaya laten hti
